/Applications/Rider.app/Contents/lib/ReSharperHost/macos-x64/dotnet/dotnet exec /Applications/Rider.app/Contents/lib/ReSharperHost/JetBrains.Debugger.Worker.exe --mode=client --frontend-port=62193 --plugins=/Applications/Rider.app/Contents/plugins/rider-unity/dotnetDebuggerWorker
log4net: Configuration update mode [Merge].
log4net: Logger [root] Level string is [DEBUG].
log4net: Logger [root] level set to [name="DEBUG",value=30000].
log4net: Loading Appender [ConsoleAppender] type: [log4net.Appender.ConsoleAppender]
log4net: Setting Property [Threshold] to Level value [DEBUG]
log4net: Converter [message] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [newline] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [ConversionPattern] to String value [%d [%t] %-5p %c - %m%n]
log4net: Converter [d] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [t] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [] ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [p] Option [] Format [min=5,max=2147483647,leftAlign=True]
log4net: Converter [literal] Option [ ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [c] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [literal] Option [ - ] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [m] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Converter [n] Option [] Format [min=-1,max=2147483647,leftAlign=False]
log4net: Setting Property [Layout] to object [log4net.Layout.PatternLayout]
log4net: Created Appender [ConsoleAppender]
log4net: Adding appender named [ConsoleAppender] to logger [root].
log4net: Hierarchy Threshold []
2022-02-08 15:30:49,379 [6] INFO  producer.Program - rdkafka#producer-1-[thrd::0/internal]: :0/internal: Enter main broker thread
2022-02-08 15:31:03,013 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-82 - value-97 | Metadata : topic [[1]] - 55
2022-02-08 15:31:03,031 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 33, rtt 68.17ms)
2022-02-08 15:31:03,031 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 3 message(s) (MsgId 31, BaseSeq 30) delivered
2022-02-08 15:31:03,031 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-5 - value-53 | Metadata : topic [[3]] - 44
2022-02-08 15:31:03,031 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-69 - value-29 | Metadata : topic [[3]] - 45
2022-02-08 15:31:03,031 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-43 - value-56 | Metadata : topic [[3]] - 46
2022-02-08 15:31:03,039 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:31:03,039 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:31:03,039 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:31:03,039 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:31:03,039 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:31:03,039 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:31:03,039 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 144)
2022-02-08 15:31:03,074 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received EndTxnResponse (v1, 6 bytes, CorrId 144, rtt 34.86ms)
2022-02-08 15:31:03,074 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:31:03,074 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
2022-02-08 15:31:03,074 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:31:03,074 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:31:03,074 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:31:03,074 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:31:03,074 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:31:03,074 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:31:03,075 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:31:03,075 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: scheduling registration
2022-02-08 15:31:03,075 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: not scheduling registration
2022-02-08 15:31:03,075 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: not scheduling registration
2022-02-08 15:31:03,076 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,076 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 145)
2022-02-08 15:31:03,085 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 145, rtt 8.59ms)
2022-02-08 15:31:03,085 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,105 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,105 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 146)
2022-02-08 15:31:03,123 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 146, rtt 17.54ms)
2022-02-08 15:31:03,123 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,143 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,143 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 147)
2022-02-08 15:31:03,151 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 147, rtt 7.47ms)
2022-02-08 15:31:03,151 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,173 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,173 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 148)
2022-02-08 15:31:03,202 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 148, rtt 29.37ms)
2022-02-08 15:31:03,202 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,225 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,225 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 149)
2022-02-08 15:31:03,256 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 149, rtt 30.70ms)
2022-02-08 15:31:03,256 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,280 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,280 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 150)
2022-02-08 15:31:03,299 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 150, rtt 18.55ms)
2022-02-08 15:31:03,300 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [1]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,321 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,327 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 74 bytes @ 0, CorrId 151)
2022-02-08 15:31:03,373 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 37 bytes, CorrId 151, rtt 45.84ms)
2022-02-08 15:31:03,373 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:31:03,373 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:31:03,373 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:31:03,373 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 4 message(s) (145 bytes, ApiVersion 7, MsgVersion 2, MsgId 43, BaseSeq 42, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,373 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 211 bytes @ 0, CorrId 34)
2022-02-08 15:31:03,373 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 43, BaseSeq 42, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,373 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 30)
2022-02-08 15:31:03,373 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 4 message(s) (144 bytes, ApiVersion 7, MsgVersion 2, MsgId 34, BaseSeq 33, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,373 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 210 bytes @ 0, CorrId 31)
2022-02-08 15:31:03,401 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 30, rtt 27.28ms)
2022-02-08 15:31:03,401 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 2 message(s) (MsgId 43, BaseSeq 42) delivered
2022-02-08 15:31:03,401 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-77 - value-21 | Metadata : topic [[1]] - 57
2022-02-08 15:31:03,401 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-49 - value-35 | Metadata : topic [[1]] - 58
2022-02-08 15:31:03,402 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 34, rtt 29.24ms)
2022-02-08 15:31:03,402 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 4 message(s) (MsgId 43, BaseSeq 42) delivered
2022-02-08 15:31:03,403 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-27 - value-80 | Metadata : topic [[0]] - 58
2022-02-08 15:31:03,403 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-73 - value-11 | Metadata : topic [[0]] - 59
2022-02-08 15:31:03,403 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-50 - value-35 | Metadata : topic [[0]] - 60
2022-02-08 15:31:03,403 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-50 - value-38 | Metadata : topic [[0]] - 61
2022-02-08 15:31:03,414 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 31, rtt 40.42ms)
2022-02-08 15:31:03,414 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 4 message(s) (MsgId 34, BaseSeq 33) delivered
2022-02-08 15:31:03,414 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-13 - value-34 | Metadata : topic [[2]] - 45
2022-02-08 15:31:03,414 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-13 - value-54 | Metadata : topic [[2]] - 46
2022-02-08 15:31:03,414 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-13 - value-68 | Metadata : topic [[2]] - 47
2022-02-08 15:31:03,414 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-3 - value-51 | Metadata : topic [[2]] - 48
2022-02-08 15:31:03,419 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:31:03,420 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:31:03,420 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:31:03,420 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:31:03,420 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:31:03,420 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 152)
2022-02-08 15:31:03,420 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:31:03,449 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received EndTxnResponse (v1, 6 bytes, CorrId 152, rtt 29.12ms)
2022-02-08 15:31:03,449 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:31:03,450 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
2022-02-08 15:31:03,450 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (ack) (in txn state CommitNotAcked, idemp state Assigned)
2022-02-08 15:31:03,450 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Committed transaction now acked by application
2022-02-08 15:31:03,450 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction successfully committed
2022-02-08 15:31:03,450 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommitNotAcked -> Ready
2022-02-08 15:31:03,450 [1] INFO  producer.Program - Transaction committed
2022-02-08 15:31:03,450 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change Ready -> InTransaction
2022-02-08 15:31:03,450 [1] INFO  producer.Program - Producer began one transaction
2022-02-08 15:31:03,450 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [0] as part of transaction: scheduling registration
2022-02-08 15:31:03,450 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [2] as part of transaction: not scheduling registration
2022-02-08 15:31:03,450 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [3] as part of transaction: not scheduling registration
2022-02-08 15:31:03,451 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Marked topic [1] as part of transaction: not scheduling registration
2022-02-08 15:31:03,451 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,451 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 153)
2022-02-08 15:31:03,530 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 153, rtt 78.22ms)
2022-02-08 15:31:03,530 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [0]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,551 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,552 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 154)
2022-02-08 15:31:03,568 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 154, rtt 16.78ms)
2022-02-08 15:31:03,569 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: AddPartitionsToTxn response: partition "topic": [0]: Broker: Producer attempted to update a transaction while another concurrent operation on the same transaction was ongoing
2022-02-08 15:31:03,589 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: TxnCoordinator/2: Registering partitions with transaction
2022-02-08 15:31:03,590 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent AddPartitionsToTxnRequest (v0, 78 bytes @ 0, CorrId 155)
2022-02-08 15:31:03,615 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received AddPartitionsToTxnResponse (v0, 43 bytes, CorrId 155, rtt 24.50ms)
2022-02-08 15:31:03,615 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [0] registered with transaction
2022-02-08 15:31:03,615 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [2] registered with transaction
2022-02-08 15:31:03,615 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [3] registered with transaction
2022-02-08 15:31:03,615 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: topic [1] registered with transaction
2022-02-08 15:31:03,615 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: Produce MessageSet with 6 message(s) (186 bytes, ApiVersion 7, MsgVersion 2, MsgId 47, BaseSeq 46, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,615 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 252 bytes @ 0, CorrId 35)
2022-02-08 15:31:03,615 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 45, BaseSeq 44, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,615 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: Produce MessageSet with 2 message(s) (103 bytes, ApiVersion 7, MsgVersion 2, MsgId 34, BaseSeq 33, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,616 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Sent ProduceRequest (v7, 169 bytes @ 0, CorrId 36)
2022-02-08 15:31:03,615 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 32)
2022-02-08 15:31:03,616 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: Produce MessageSet with 1 message(s) (82 bytes, ApiVersion 7, MsgVersion 2, MsgId 38, BaseSeq 37, PID{Id:0,Epoch:0}, uncompressed)
2022-02-08 15:31:03,616 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Sent ProduceRequest (v7, 148 bytes @ 0, CorrId 33)
2022-02-08 15:31:03,636 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 35, rtt 21.35ms)
2022-02-08 15:31:03,637 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [0]: MessageSet with 6 message(s) (MsgId 47, BaseSeq 46) delivered
2022-02-08 15:31:03,637 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-12 - value-19 | Metadata : topic [[0]] - 63
2022-02-08 15:31:03,637 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-59 - value-6 | Metadata : topic [[0]] - 64
2022-02-08 15:31:03,637 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-12 - value-63 | Metadata : topic [[0]] - 65
2022-02-08 15:31:03,637 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-71 - value-14 | Metadata : topic [[0]] - 66
2022-02-08 15:31:03,637 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-46 - value-69 | Metadata : topic [[0]] - 67
2022-02-08 15:31:03,637 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-46 - value-55 | Metadata : topic [[0]] - 68
2022-02-08 15:31:03,642 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 32, rtt 26.98ms)
2022-02-08 15:31:03,642 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [1]: MessageSet with 1 message(s) (MsgId 45, BaseSeq 44) delivered
2022-02-08 15:31:03,643 [1] DEBUG producer.Program - Delivery : NoError - Success | Message : key-68 - value-88 | Metadata : topic [[1]] - 60
2022-02-08 15:31:03,671 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: Received ProduceResponse (v7, 49 bytes, CorrId 33, rtt 54.62ms)
2022-02-08 15:31:03,671 [7] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19092/bootstrap]: localhost:19092/1: topic [2]: MessageSet with 1 message(s) (MsgId 38, BaseSeq 37) delivered
2022-02-08 15:31:03,673 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-32 - value-94 | Metadata : topic [[2]] - 50
2022-02-08 15:31:03,676 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: Received ProduceResponse (v7, 49 bytes, CorrId 36, rtt 60.55ms)
2022-02-08 15:31:03,676 [8] INFO  producer.Program - rdkafka#producer-1-[thrd:localhost:19093/bootstrap]: localhost:19093/2: topic [3]: MessageSet with 2 message(s) (MsgId 34, BaseSeq 33) delivered
2022-02-08 15:31:03,676 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-95 - value-54 | Metadata : topic [[3]] - 48
2022-02-08 15:31:03,676 [12] DEBUG producer.Program - Delivery : NoError - Success | Message : key-97 - value-24 | Metadata : topic [[3]] - 49
2022-02-08 15:31:03,682 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (begin) (in txn state InTransaction, idemp state Assigned)
2022-02-08 15:31:03,682 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change InTransaction -> BeginCommit
2022-02-08 15:31:03,682 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Flushing 0 outstanding message(s) prior to commit
2022-02-08 15:31:03,682 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transaction commit message flush complete
2022-02-08 15:31:03,683 [1] INFO  producer.Program - rdkafka#producer-1-[thrd:app]: Transactional API called: commit_transaction (in txn state BeginCommit, idemp state Assigned)
2022-02-08 15:31:03,683 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change BeginCommit -> CommittingTransaction
2022-02-08 15:31:03,683 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Sent EndTxnRequest (v1, 48 bytes @ 0, CorrId 156)
2022-02-08 15:31:03,736 [10] INFO  producer.Program - rdkafka#producer-1-[thrd:TxnCoordinator]: TxnCoordinator/2: Received EndTxnResponse (v1, 6 bytes, CorrId 156, rtt 52.81ms)
2022-02-08 15:31:03,736 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: EndTxn returned NO_ERROR in state CommittingTransaction (may_retry=true)
2022-02-08 15:31:03,736 [9] INFO  producer.Program - rdkafka#producer-1-[thrd:main]: Transaction state change CommittingTransaction -> CommitNotAcked
